fileName,mode,time,pps,score,lines,pieces,finished,goal,timeStamp
2019_03_24_14_35_00.rep,MARATHON,22683,1.0343003,491350,153,392,True,150,2019-03-24T14-35-00
2019_03_24_14_43_23.rep,MARATHON,21116,1.0911674,507804,150,385,False,150,2019-03-24T14-43-23
2019_03_24_14_53_06.rep,LINE RACE,812,1.9235512,0,10,27,False,10,2019-03-24T14-53-06
2019_03_24_14_58_00.rep,LINE RACE,876,1.9885714,0,10,30,False,10,2019-03-24T14-58-00
2019_03_24_14_58_59.rep,LINE RACE,822,2.2655299,0,11,32,True,10,2019-03-24T14-58-59
2019_03_24_15_04_26.rep,LINE RACE,724,2.4896266,0,11,31,True,10,2019-03-24T15-04-26
2019_03_24_15_39_38.rep,LINE RACE,881,1.9772727,0,10,30,False,10,2019-03-24T15-39-38
2019_03_24_15_40_43.rep,LINE RACE,671,2.4179103,0,10,28,False,10,2019-03-24T15-40-43
2019_03_24_15_41_47.rep,LINE RACE,696,2.3309352,0,10,28,False,10,2019-03-24T15-41-47
2019_03_24_15_43_35.rep,LINE RACE,803,2.1695762,0,10,30,False,10,2019-03-24T15-43-35
2019_03_24_15_46_29.rep,LINE RACE,781,2.1538463,0,10,29,False,10,2019-03-24T15-46-29
2019_03_24_15_48_03.rep,LINE RACE,793,1.969697,0,10,27,False,10,2019-03-24T15-48-03
2019_03_24_15_48_43.rep,LINE RACE,644,2.4261274,0,10,27,False,10,2019-03-24T15-48-43
2019_03_24_15_52_00.rep,LINE RACE,988,2.1276596,0,10,36,False,10,2019-03-24T15-52-00
2019_03_24_15_52_41.rep,LINE RACE,645,2.4223602,0,10,27,False,10,2019-03-24T15-52-41
2019_03_24_15_53_22.rep,LINE RACE,711,2.1126761,0,10,26,False,10,2019-03-24T15-53-22
2019_03_24_15_54_21.rep,LINE RACE,774,2.1733506,0,10,29,False,10,2019-03-24T15-54-21
2019_03_24_15_55_29.rep,LINE RACE,705,2.3011363,0,10,28,False,10,2019-03-24T15-55-29
2019_03_24_16_09_50.rep,LINE RACE,864,2.0857475,0,10,31,False,10,2019-03-24T16-09-50
2019_03_24_16_10_36.rep,LINE RACE,663,2.265861,0,10,26,False,10,2019-03-24T16-10-36
2019_03_24_16_15_15.rep,LINE RACE,1394,2.3259153,0,20,55,False,20,2019-03-24T16-15-15
2019_03_24_16_18_15.rep,LINE RACE,1275,2.4489796,0,20,53,False,20,2019-03-24T16-18-15
2019_03_24_16_19_42.rep,LINE RACE,1504,2.235529,0,22,57,True,20,2019-03-24T16-19-42
2019_03_24_16_23_12.rep,LINE RACE,1372,2.1881838,0,20,51,False,20,2019-03-24T16-23-12
2019_03_24_16_49_23.rep,LINE RACE,1435,2.133891,0,20,52,False,20,2019-03-24T16-49-23
2019_03_24_16_51_48.rep,LINE RACE,1744,1.9621342,0,20,58,False,20,2019-03-24T16-51-48
2019_03_24_16_54_52.rep,LINE RACE,8708,1.7640978,0,100,257,False,100,2019-03-24T16-54-52
2019_03_24_16_58_09.rep,LINE RACE,8399,1.8218623,0,100,256,False,100,2019-03-24T16-58-09
2019_03_24_19_08_24.rep,LINE RACE,3125,2.0550575,0,42,108,True,40,2019-03-24T19-08-24
2019_03_24_19_28_18.rep,MARATHON,22447,1.0344827,532536,150,388,False,150,2019-03-24T19-28-18
2019_03_25_16_53_00.rep,LINE RACE,3033,1.9788918,0,40,101,False,40,2019-03-25T16-53-00
2019_03_25_16_56_08.rep,LINE RACE,3128,1.9763352,0,40,104,False,40,2019-03-25T16-56-08
2019_03_25_16_57_21.rep,LINE RACE,3302,1.9448652,0,40,108,False,40,2019-03-25T16-57-21
2019_03_25_16_58_30.rep,LINE RACE,3155,1.9403932,0,40,103,False,40,2019-03-25T16-58-30
2019_03_25_16_59_37.rep,LINE RACE,2948,2.1581268,0,41,107,True,40,2019-03-25T16-59-37
2019_03_25_17_01_26.rep,LINE RACE,2936,2.1465077,0,40,106,False,40,2019-03-25T17-01-26
2019_03_25_17_02_35.rep,LINE RACE,3082,2.0447907,0,40,106,False,40,2019-03-25T17-02-35
2019_03_25_17_03_35.rep,LINE RACE,3050,2.026894,0,40,104,False,40,2019-03-25T17-03-35
2019_03_25_17_04_42.rep,LINE RACE,3042,2.130878,0,42,109,True,40,2019-03-25T17-04-42
2019_03_26_19_25_54.rep,LINE RACE,3492,1.7358923,0,40,102,False,40,2019-03-26T19-25-54
2019_03_26_19_32_12.rep,LINE RACE,3044,2.0703254,0,41,106,True,40,2019-03-26T19-32-12
2019_03_26_19_34_06.rep,LINE RACE,3003,1.9986676,0,40,101,False,40,2019-03-26T19-34-06
2019_03_26_19_35_48.rep,LINE RACE,2722,2.2271223,0,40,102,False,40,2019-03-26T19-35-48
2019_03_26_22_26_41.rep,LINE RACE,3008,2.0951114,0,40,106,False,40,2019-03-26T22-26-41
2019_03_26_22_28_31.rep,LINE RACE,2548,2.3557127,0,40,101,False,40,2019-03-26T22-28-31
2019_03_26_22_34_23.rep,LINE RACE,3511,1.9316239,0,40,114,False,40,2019-03-26T22-34-23
2019_03_26_22_35_43.rep,LINE RACE,3045,2.0105126,0,40,103,False,40,2019-03-26T22-35-43
2019_03_27_15_36_58.rep,LINE RACE,3391,1.9115044,0,41,109,True,40,2019-03-27T15-36-58
2019_03_27_15_39_35.rep,LINE RACE,3348,1.8464296,0,40,104,False,40,2019-03-27T15-39-35
2019_03_27_15_40_53.rep,LINE RACE,3454,1.8940052,0,43,110,True,40,2019-03-27T15-40-53
2019_03_27_15_43_49.rep,LINE RACE,2908,2.0639834,0,40,101,False,40,2019-03-27T15-43-49
2019_03_27_15_48_31.rep,LINE RACE,3710,1.7309247,0,41,108,True,40,2019-03-27T15-48-31
2019_03_27_16_27_01.rep,LINE RACE,3234,2.0043304,0,41,109,True,40,2019-03-27T16-27-01
2019_03_27_22_24_39.rep,LINE RACE,3627,1.7870932,0,42,109,True,40,2019-03-27T22-24-39
2019_03_28_17_46_00.rep,LINE RACE,3222,1.9372866,0,41,105,True,40,2019-03-28T17-46-00
2019_03_28_17_47_44.rep,LINE RACE,3191,1.9937304,0,41,107,True,40,2019-03-28T17-47-44
2019_03_28_17_49_09.rep,LINE RACE,3510,1.8808777,0,41,111,True,40,2019-03-28T17-49-09
2019_03_28_19_10_07.rep,LINE RACE,3489,1.8061926,0,40,106,False,40,2019-03-28T19-10-07
2019_03_28_19_11_20.rep,LINE RACE,3327,1.8220084,0,40,102,False,40,2019-03-28T19-11-20
2019_03_28_21_39_14.rep,LINE RACE,2914,2.0803297,0,40,102,False,40,2019-03-28T21-39-14
2019_03_28_21_43_16.rep,LINE RACE,3276,1.9053435,0,41,105,True,40,2019-03-28T21-43-16
2019_03_28_21_45_42.rep,LINE RACE,3208,1.9083256,0,40,103,False,40,2019-03-28T21-45-42
2019_03_28_22_15_23.rep,LINE RACE,3156,1.9207608,0,40,102,False,40,2019-03-28T22-15-23
2019_03_28_22_18_29.rep,LINE RACE,3147,1.9643992,0,40,104,False,40,2019-03-28T22-18-29
2019_03_28_22_21_52.rep,LINE RACE,3260,1.8778766,0,40,103,False,40,2019-03-28T22-21-52
2019_03_29_15_33_11.rep,LINE RACE,3227,1.934284,0,41,105,True,40,2019-03-29T15-33-11
2019_03_29_17_03_33.rep,LINE RACE,1439,1.7512162,0,0,42,False,40,2019-03-29T17-03-33
2019_03_29_17_06_03.rep,LINE RACE,3493,1.838488,0,41,108,True,40,2019-03-29T17-06-03
2019_03_29_17_07_32.rep,LINE RACE,2920,2.1993833,0,40,108,False,40,2019-03-29T17-07-32
2019_03_29_17_26_21.rep,LINE RACE,3076,1.9902439,0,40,103,False,40,2019-03-29T17-26-21
2019_03_30_11_56_25.rep,LINE RACE,1322,1.7246596,0,0,38,False,40,2019-03-30T11-56-25
2019_03_30_13_19_01.rep,LINE RACE,3388,1.8423383,0,40,105,False,40,2019-03-30T13-19-01
2019_03_30_15_58_48.rep,LINE RACE,2911,2.1237113,0,40,104,False,40,2019-03-30T15-58-48
2019_03_30_16_35_49.rep,MARATHON,4914,1.1355312,72000,22,93,False,150,2019-03-30T16-35-49
2019_03_30_16_36_32.rep,MARATHON,2244,1.1229947,22,0,42,False,150,2019-03-30T16-36-32
2019_03_31_13_23_00.rep,MARATHON,2460,1.1463414,12000,4,47,False,150,2019-03-31T13-23-00
2019_03_31_18_51_45.rep,LINE RACE,1690,1.9526627,0,9,55,False,40,2019-03-31T18-51-45
2019_04_01_15_09_10.rep,LINE RACE,3040,2.0335636,0,40,104,False,40,2019-04-01T15-09-10
2019_04_02_14_59_08.rep,LINE RACE,1189,2.0689654,0,0,41,False,40,2019-04-02T14-59-08
2019_04_02_15_58_19.rep,LINE RACE,3152,1.9231989,0,40,102,False,40,2019-04-02T15-58-19
2019_04_02_17_08_25.rep,LINE RACE,3732,1.8332887,0,40,115,False,40,2019-04-02T17-08-25
2019_04_02_19_27_13.rep,LINE RACE,3060,2.1183393,0,40,109,False,40,2019-04-02T19-27-13
2019_04_02_19_33_04.rep,LINE RACE,2882,2.1242623,0,40,103,False,40,2019-04-02T19-33-04
2019_04_03_17_46_08.rep,LINE RACE,3599,1.8510283,0,41,112,True,40,2019-04-03T17-46-08
2019_04_03_17_48_02.rep,LINE RACE,3461,1.8728324,0,41,109,True,40,2019-04-03T17-48-02
2019_04_03_18_16_33.rep,LINE RACE,3084,1.9850795,0,40,103,False,40,2019-04-03T18-16-33
2019_04_03_19_36_54.rep,LINE RACE,3097,1.996124,0,40,104,False,40,2019-04-03T19-36-54
2019_04_03_21_09_41.rep,LINE RACE,3131,1.9552716,0,40,103,False,40,2019-04-03T21-09-41
2019_04_03_21_11_14.rep,LINE RACE,1495,2.1270902,0,8,53,False,40,2019-04-03T21-11-14
2019_04_04_16_43_15.rep,LINE RACE,2938,2.145046,0,40,106,False,40,2019-04-04T16-43-15
2019_04_04_16_45_07.rep,LINE RACE,2797,2.167382,0,40,102,False,40,2019-04-04T16-45-07
2019_04_04_16_56_16.rep,LINE RACE,2955,2.0920784,0,40,104,False,40,2019-04-04T16-56-16
2019_04_04_17_05_10.rep,LINE RACE,2868,2.0927799,0,40,101,False,40,2019-04-04T17-05-10
2019_04_04_19_25_11.rep,LINE RACE,2922,2.095173,0,40,103,False,40,2019-04-04T19-25-11
2019_04_04_19_29_06.rep,LINE RACE,2854,2.1451104,0,40,103,False,40,2019-04-04T19-29-06
2019_04_04_19_30_31.rep,LINE RACE,3539,1.7806671,0,40,106,False,40,2019-04-04T19-30-31
2019_04_04_22_28_27.rep,LINE RACE,3394,1.9274977,0,40,110,False,40,2019-04-04T22-28-27
2019_04_05_20_51_46.rep,LINE RACE,3022,2.0456803,0,40,104,False,40,2019-04-05T20-51-46
2019_04_05_20_53_14.rep,LINE RACE,3287,2.0267804,0,40,112,False,40,2019-04-05T20-53-14
2019_04_05_20_56_31.rep,LINE RACE,3028,2.0019822,0,40,102,False,40,2019-04-05T20-56-31
2019_04_05_22_57_05.rep,MARATHON,21228,1.0684506,492768,150,379,False,150,2019-04-05T22-57-05
2019_04_06_00_01_10.rep,MARATHON,2160,1.0833334,0,0,39,False,150,2019-04-06T00-01-10
2019_04_06_00_04_58.rep,MARATHON,13320,1.1171172,293266,82,248,False,150,2019-04-06T00-04-58
2019_04_06_00_12_13.rep,LINE RACE,3374,2.0812333,0,40,118,False,40,2019-04-06T00-12-13
2019_04_06_00_13_18.rep,LINE RACE,2904,2.0668275,0,40,101,False,40,2019-04-06T00-13-18
2019_04_06_00_14_43.rep,LINE RACE,2893,2.0954356,0,40,102,False,40,2019-04-06T00-14-43
2019_04_06_00_18_28.rep,LINE RACE,2999,2.0213475,0,40,102,False,40,2019-04-06T00-18-28
2019_04_06_00_27_32.rep,LINE RACE,2970,2.1219265,0,40,106,False,40,2019-04-06T00-27-32
2019_04_06_00_57_38.rep,LINE RACE,2920,2.0760534,0,40,102,False,40,2019-04-06T00-57-38
2019_04_06_01_03_13.rep,LINE RACE,3365,1.8906064,0,41,107,True,40,2019-04-06T01-03-13
2019_04_06_01_04_49.rep,LINE RACE,3528,1.7692089,0,40,105,False,40,2019-04-06T01-04-49
2019_04_06_01_07_00.rep,LINE RACE,3718,1.7271993,0,40,108,False,40,2019-04-06T01-07-00
2019_04_06_09_51_44.rep,LINE RACE,3208,1.9644527,0,41,106,True,40,2019-04-06T09-51-44
2019_04_06_09_53_33.rep,LINE RACE,3074,1.9720143,0,40,102,False,40,2019-04-06T09-53-33
2019_04_06_09_57_37.rep,LINE RACE,3608,1.7798724,0,40,108,False,40,2019-04-06T09-57-37
2019_04_06_10_48_40.rep,LINE RACE,3523,1.8057922,0,40,107,False,40,2019-04-06T10-48-40
2019_04_06_10_50_31.rep,LINE RACE,3158,2.0145707,0,40,107,False,40,2019-04-06T10-50-31
2019_04_06_10_53_06.rep,LINE RACE,3117,1.9640565,0,40,103,False,40,2019-04-06T10-53-06
2019_04_06_10_57_34.rep,LINE RACE,2900,2.1524663,0,41,105,True,40,2019-04-06T10-57-34
2019_04_06_10_59_07.rep,LINE RACE,3106,1.9710145,0,40,103,False,40,2019-04-06T10-59-07
2019_04_06_20_14_42.rep,LINE RACE,2945,2.058424,0,40,102,False,40,2019-04-06T20-14-42
2019_04_07_08_37_10.rep,LINE RACE,3747,1.7778964,0,41,112,True,40,2019-04-07T08-37-10
2019_04_07_13_56_48.rep,LINE RACE,3022,2.1449852,0,40,109,False,40,2019-04-07T13-56-48
2019_04_07_13_58_55.rep,LINE RACE,2888,2.1406305,0,41,104,True,40,2019-04-07T13-58-55
2019_04_07_14_04_10.rep,LINE RACE,2488,1.8569132,0,24,77,False,40,2019-04-07T14-04-10
2019_04_07_14_07_26.rep,LINE RACE,3208,1.9457437,0,40,105,False,40,2019-04-07T14-07-26
2019_04_07_14_33_28.rep,LINE RACE,3140,1.9114368,0,40,101,False,40,2019-04-07T14-33-28
2019_04_07_15_51_16.rep,LINE RACE,2993,2.025401,0,40,102,False,40,2019-04-07T15-51-16
2019_04_07_15_53_40.rep,LINE RACE,3121,2.1153846,0,41,111,True,40,2019-04-07T15-53-40
2019_04_07_15_57_15.rep,LINE RACE,3152,1.9422406,0,40,103,False,40,2019-04-07T15-57-15
2019_04_07_16_04_24.rep,LINE RACE,5825,1.0817307,0,41,106,True,40,2019-04-07T16-04-24
2019_04_07_16_42_40.rep,LINE RACE,3137,1.9897959,0,40,105,False,40,2019-04-07T16-42-40
2019_04_07_19_07_01.rep,LINE RACE,2906,2.0860586,0,40,102,False,40,2019-04-07T19-07-01
2019_04_07_19_20_24.rep,LINE RACE,2925,2.134063,0,40,105,False,40,2019-04-07T19-20-24
2019_04_07_19_26_09.rep,LINE RACE,3156,2.015848,0,41,107,True,40,2019-04-07T19-26-09
2019_04_07_19_49_22.rep,LINE RACE,3031,2.09901,0,40,107,False,40,2019-04-07T19-49-22
2019_04_07_19_55_44.rep,LINE RACE,2803,2.1841543,0,40,103,False,40,2019-04-07T19-55-44
2019_04_07_22_18_33.rep,LINE RACE,3331,1.8378378,0,40,103,False,40,2019-04-07T22-18-33
2019_04_07_22_20_11.rep,LINE RACE,5236,0.57295644,0,4,50,False,40,2019-04-07T22-20-11
2019_04_08_15_30_54.rep,LINE RACE,2848,2.170706,0,40,104,False,40,2019-04-08T15-30-54
2019_04_08_17_15_56.rep,MARATHON,2513,1.0266614,12000,4,43,False,150,2019-04-08T17-15-56
2019_04_08_17_40_33.rep,LINE RACE,3143,1.9287078,0,40,102,False,40,2019-04-08T17-40-33
2019_04_08_17_41_42.rep,LINE RACE,3006,2.076539,0,40,105,False,40,2019-04-08T17-41-42
2019_04_08_21_33_23.rep,LINE RACE,2965,2.0445344,0,40,102,False,40,2019-04-08T21-33-23
2019_04_08_21_36_15.rep,LINE RACE,2873,2.1727018,0,40,105,False,40,2019-04-08T21-36-15
2019_04_08_21_39_00.rep,LINE RACE,3429,2.0478413,0,40,118,False,40,2019-04-08T21-39-00
2019_04_09_15_34_08.rep,LINE RACE,3110,2.026375,0,40,106,False,40,2019-04-09T15-34-08
2019_04_09_15_37_23.rep,LINE RACE,2972,2.0599124,0,40,103,False,40,2019-04-09T15-37-23
2019_04_09_15_41_04.rep,LINE RACE,3207,1.8902059,0,40,102,False,40,2019-04-09T15-41-04
2019_04_09_15_44_03.rep,LINE RACE,3197,1.9336671,0,40,104,False,40,2019-04-09T15-44-03
2019_04_09_15_45_07.rep,LINE RACE,2756,2.199637,0,40,102,False,40,2019-04-09T15-45-07
2019_04_09_16_03_44.rep,LINE RACE,3069,2.0143416,0,40,104,False,40,2019-04-09T16-03-44
2019_04_09_16_08_40.rep,LINE RACE,3034,2.1167161,0,41,108,True,40,2019-04-09T16-08-40
2019_04_09_16_10_21.rep,LINE RACE,3171,1.986755,0,24,105,False,40,2019-04-09T16-10-21
2019_04_09_16_12_27.rep,LINE RACE,3403,2.0282187,0,41,116,True,40,2019-04-09T16-12-27
2019_04_09_16_42_43.rep,LINE RACE,1321,2.1347463,0,4,47,False,40,2019-04-09T16-42-43
2019_04_09_17_32_14.rep,LINE RACE,3225,2.0099256,0,40,109,False,40,2019-04-09T17-32-14
2019_04_09_17_33_31.rep,LINE RACE,2922,2.095173,0,40,103,False,40,2019-04-09T17-33-31
2019_04_09_17_34_27.rep,LINE RACE,2932,2.1699078,0,40,107,False,40,2019-04-09T17-34-27
2019_04_10_18_22_56.rep,LINE RACE,749,2.326203,0,10,30,False,10,2019-04-10T18-22-56
2019_04_11_16_42_23.rep,LINE RACE,1663,1.5162455,0,10,43,False,10,2019-04-11T16-42-23
2019_04_11_20_18_25.rep,LINE RACE,1062,1.9227145,0,12,35,True,10,2019-04-11T20-18-25
2019_04_11_20_18_46.rep,LINE RACE,757,2.2222223,0,10,29,False,10,2019-04-11T20-18-46
2019_04_11_20_19_29.rep,LINE RACE,1032,1.8622696,0,12,33,True,10,2019-04-11T20-19-29
2019_04_11_20_19_51.rep,LINE RACE,809,2.1534653,0,10,30,False,10,2019-04-11T20-19-51
2019_04_11_21_32_57.rep,LINE RACE,727,2.3966942,0,11,30,True,10,2019-04-11T21-32-57
2019_04_11_21_33_31.rep,LINE RACE,699,2.4068768,0,11,29,True,10,2019-04-11T21-33-31
2019_04_11_21_34_12.rep,LINE RACE,834,2.0888355,0,10,30,False,10,2019-04-11T21-34-12
2019_04_11_21_35_39.rep,LINE RACE,810,2.0766377,0,10,29,False,10,2019-04-11T21-35-39
2019_04_11_21_37_36.rep,LINE RACE,1042,1.9596542,0,10,35,False,10,2019-04-11T21-37-36
2019_04_11_21_39_18.rep,LINE RACE,825,1.9660194,0,10,28,False,10,2019-04-11T21-39-18
2019_04_11_21_41_03.rep,LINE RACE,663,2.44713,0,10,28,False,10,2019-04-11T21-41-03
2019_04_12_16_07_59.rep,LINE RACE,1028,2.2200584,0,12,39,True,10,2019-04-12T16-07-59
2019_04_12_16_11_04.rep,LINE RACE,778,2.162162,0,10,29,False,10,2019-04-12T16-11-04
2019_04_12_16_14_02.rep,LINE RACE,790,2.053232,0,10,28,False,10,2019-04-12T16-14-02
2019_04_12_16_16_25.rep,LINE RACE,803,1.9451371,0,10,27,False,10,2019-04-12T16-16-25
2019_04_12_16_21_41.rep,LINE RACE,914,2.3658268,0,10,37,False,10,2019-04-12T16-21-41
2019_04_12_16_23_28.rep,LINE RACE,749,2.326203,0,10,30,False,10,2019-04-12T16-23-28
2019_04_12_17_31_30.rep,LINE RACE,945,2.0338984,0,10,33,False,10,2019-04-12T17-31-30
2019_04_12_17_31_53.rep,LINE RACE,926,2.1405406,0,10,34,False,10,2019-04-12T17-31-53
2019_04_12_17_32_58.rep,LINE RACE,906,2.121547,0,11,33,True,10,2019-04-12T17-32-58
2019_04_12_17_34_24.rep,LINE RACE,1072,1.7927171,0,11,33,True,10,2019-04-12T17-34-24
2019_04_12_17_35_17.rep,LINE RACE,929,2.262931,0,10,36,False,10,2019-04-12T17-35-17
2019_04_12_17_36_04.rep,LINE RACE,721,2.5833333,0,12,32,True,10,2019-04-12T17-36-04
2019_04_12_17_37_27.rep,LINE RACE,930,2.0667384,0,10,33,False,10,2019-04-12T17-37-27
2019_04_12_17_38_35.rep,LINE RACE,931,2.2580645,0,11,36,True,10,2019-04-12T17-38-35
2019_04_12_17_39_14.rep,LINE RACE,822,2.1924481,0,10,31,False,10,2019-04-12T17-39-14
2019_04_12_17_40_12.rep,LINE RACE,971,2.226804,0,10,37,False,10,2019-04-12T17-40-12
2019_04_12_17_41_11.rep,LINE RACE,624,2.5040128,0,10,27,False,10,2019-04-12T17-41-11
2019_04_12_17_41_40.rep,LINE RACE,822,2.411693,0,12,34,True,10,2019-04-12T17-41-40
2019_04_12_17_42_19.rep,LINE RACE,778,2.007722,0,10,27,False,10,2019-04-12T17-42-19
2019_04_12_17_42_45.rep,LINE RACE,891,1.9550562,0,10,30,False,10,2019-04-12T17-42-45
2019_04_12_18_12_04.rep,LINE RACE,1171,2.2564104,0,11,45,True,10,2019-04-12T18-12-04
2019_04_12_18_13_47.rep,LINE RACE,3720,1.6778704,0,40,105,False,40,2019-04-12T18-13-47
2019_04_12_18_30_04.rep,LINE RACE,3183,2.0364552,0,40,109,False,40,2019-04-12T18-30-04
2019_04_12_18_36_21.rep,LINE RACE,3387,1.8074424,0,40,103,False,40,2019-04-12T18-36-21
2019_04_12_20_56_10.rep,LINE RACE,3334,1.890189,0,40,106,False,40,2019-04-12T20-56-10
2019_04_12_20_58_57.rep,LINE RACE,3413,1.7936693,0,40,103,False,40,2019-04-12T20-58-57
2019_04_12_21_00_16.rep,LINE RACE,3661,1.6721312,0,40,103,False,40,2019-04-12T21-00-16
2019_04_12_21_01_42.rep,LINE RACE,3483,1.774842,0,40,104,False,40,2019-04-12T21-01-42
2019_04_12_21_03_24.rep,LINE RACE,3676,1.6653061,0,40,103,False,40,2019-04-12T21-03-24
2019_04_12_21_16_40.rep,LINE RACE,3254,1.8628958,0,40,102,False,40,2019-04-12T21-16-40
2019_04_12_21_21_22.rep,LINE RACE,3913,1.5644171,0,40,103,False,40,2019-04-12T21-21-22
2019_04_12_21_22_27.rep,LINE RACE,1111,2.162162,0,10,41,False,10,2019-04-12T21-22-27
2019_04_12_21_23_35.rep,LINE RACE,796,2.1132076,0,10,29,False,10,2019-04-12T21-23-35
2019_04_12_21_23_57.rep,LINE RACE,866,2.2196531,0,10,33,False,10,2019-04-12T21-23-57
2019_04_12_21_24_33.rep,LINE RACE,688,2.3580787,0,10,28,False,10,2019-04-12T21-24-33
2019_04_12_21_25_34.rep,LINE RACE,916,2.1639345,0,11,34,True,10,2019-04-12T21-25-34
2019_04_12_21_26_03.rep,LINE RACE,1213,1.8811882,0,10,39,False,10,2019-04-12T21-26-03
2019_04_12_21_27_20.rep,LINE RACE,612,2.5531914,0,10,27,False,10,2019-04-12T21-27-20
2019_04_12_21_30_25.rep,LINE RACE,1051,1.7714286,0,10,32,False,10,2019-04-12T21-30-25
2019_04_12_21_32_26.rep,LINE RACE,899,2.1380847,0,10,33,False,10,2019-04-12T21-32-26
2019_04_12_21_53_56.rep,LINE RACE,1060,2.1529746,0,10,39,False,10,2019-04-12T21-53-56
2019_04_12_21_54_37.rep,LINE RACE,1289,1.9099379,0,13,42,True,10,2019-04-12T21-54-37
2019_04_12_21_55_10.rep,LINE RACE,1191,1.5126051,0,10,31,False,10,2019-04-12T21-55-10
2019_04_12_21_55_54.rep,LINE RACE,1026,1.5804878,0,10,28,False,10,2019-04-12T21-55-54
2019_04_12_21_56_26.rep,LINE RACE,920,2.0239391,0,10,32,False,10,2019-04-12T21-56-26
2019_04_12_21_57_19.rep,LINE RACE,1014,2.1322803,0,10,37,False,10,2019-04-12T21-57-19
2019_04_12_21_57_59.rep,LINE RACE,1149,2.142857,0,11,42,True,10,2019-04-12T21-57-59
2019_04_12_21_59_00.rep,LINE RACE,700,2.4892704,0,10,30,False,10,2019-04-12T21-59-00
2019_04_12_22_29_30.rep,LINE RACE,724,2.240664,0,10,28,False,10,2019-04-12T22-29-30
2019_04_12_22_30_09.rep,LINE RACE,700,2.2317595,0,10,27,False,10,2019-04-12T22-30-09
2019_04_12_22_31_19.rep,LINE RACE,615,2.4429967,0,10,26,False,10,2019-04-12T22-31-19
2019_04_12_22_33_51.rep,LINE RACE,1091,2.146789,0,11,40,True,10,2019-04-12T22-33-51
2019_04_12_22_34_46.rep,LINE RACE,1218,2.021364,0,12,42,True,10,2019-04-12T22-34-46
2019_04_12_22_35_53.rep,LINE RACE,788,2.2109275,0,10,30,False,10,2019-04-12T22-35-53
2019_04_12_22_36_23.rep,LINE RACE,1120,1.5013405,0,10,29,False,10,2019-04-12T22-36-23
2019_04_12_22_36_44.rep,LINE RACE,811,2.074074,0,10,29,False,10,2019-04-12T22-36-44
2019_04_12_22_37_10.rep,LINE RACE,967,2.2360249,0,11,37,True,10,2019-04-12T22-37-10
2019_04_12_22_37_54.rep,LINE RACE,779,2.0051415,0,10,27,False,10,2019-04-12T22-37-54
2019_04_12_22_38_48.rep,LINE RACE,805,2.0149255,0,10,28,False,10,2019-04-12T22-38-48
2019_04_12_22_39_09.rep,LINE RACE,811,2.2222223,0,11,31,True,10,2019-04-12T22-39-09
2019_04_12_22_40_01.rep,LINE RACE,656,2.4732823,0,10,28,False,10,2019-04-12T22-40-01
2019_04_12_22_40_47.rep,LINE RACE,944,1.9088017,0,10,31,False,10,2019-04-12T22-40-47
2019_04_12_22_41_26.rep,LINE RACE,804,2.3163137,0,12,32,True,10,2019-04-12T22-41-26
2019_04_12_22_42_13.rep,LINE RACE,689,2.3546512,0,10,28,False,10,2019-04-12T22-42-13
2019_04_12_22_44_07.rep,LINE RACE,646,2.4186046,0,10,27,False,10,2019-04-12T22-44-07
2019_04_12_22_44_41.rep,LINE RACE,1030,1.8075802,0,12,32,True,10,2019-04-12T22-44-41
2019_04_12_22_46_10.rep,LINE RACE,808,2.156134,0,10,30,False,10,2019-04-12T22-46-10
2019_04_12_22_46_34.rep,LINE RACE,956,1.947644,0,10,32,False,10,2019-04-12T22-46-34
2019_04_12_22_47_18.rep,LINE RACE,952,2.2712934,0,10,37,False,10,2019-04-12T22-47-18
2019_04_12_22_47_57.rep,LINE RACE,915,1.9693655,0,10,31,False,10,2019-04-12T22-47-57
2019_04_12_22_49_08.rep,LINE RACE,864,1.9466976,0,10,29,False,10,2019-04-12T22-49-08
2019_04_12_22_50_46.rep,LINE RACE,1010,2.259663,0,10,39,False,10,2019-04-12T22-50-46
2019_04_12_22_51_45.rep,LINE RACE,849,1.981132,0,10,29,False,10,2019-04-12T22-51-45
2019_04_12_23_26_18.rep,LINE RACE,8081,1.8564357,0,100,251,False,100,2019-04-12T23-26-18
2019_04_12_23_29_13.rep,LINE RACE,8286,1.8249849,0,100,253,False,100,2019-04-12T23-29-13
2019_04_12_23_39_55.rep,LINE RACE,937,1.8589743,0,10,30,False,10,2019-04-12T23-39-55
2019_04_12_23_42_01.rep,LINE RACE,1291,1.8604652,0,12,41,True,10,2019-04-12T23-42-01
2019_04_12_23_42_32.rep,LINE RACE,1046,2.1818182,0,10,39,False,10,2019-04-12T23-42-32
2019_04_12_23_42_56.rep,LINE RACE,720,2.4200277,0,10,30,False,10,2019-04-12T23-42-56
2019_04_12_23_46_44.rep,LINE RACE,703,2.3076923,0,10,28,False,10,2019-04-12T23-46-44
2019_04_13_00_01_09.rep,LINE RACE,911,1.7802198,0,10,28,False,10,2019-04-13T00-01-09
2019_04_13_00_01_40.rep,LINE RACE,1279,1.971831,0,10,43,False,10,2019-04-13T00-01-40
2019_04_13_00_02_56.rep,LINE RACE,1021,1.8235294,0,10,32,False,10,2019-04-13T00-02-56
2019_04_13_00_04_22.rep,LINE RACE,946,1.8412699,0,10,30,False,10,2019-04-13T00-04-22
